-1.226475035052507678e+01,-1.518363960457988959e+01,-9.403580964902657158e+00,-2.062284191804250710e+01,-3.211007020632082032e+01,-2.355582122657544630e+01,-3.381249995631154803e+01,-8.749161480792540149e-05,-3.266775443174329752e+01,-1.623886773067533795e+01
-7.267399084643011875e+00,-9.993960721886526732e-01,-3.531605019238505339e+00,-5.515692075144365880e+00,-6.642655731669344199e+00,-5.284829888139112031e-01,-7.925824124395086656e+00,-8.045426420113397370e+00,-1.680473712220979010e+01,-5.045957105877758586e+00
-5.756013028816272303e+00,-1.172239321497287357e+01,-7.524529156307939726e-01,-3.628474047520350609e+01,-2.400798535918126575e+01,-6.439947926947101609e-01,-2.129334527616939354e+01,-9.934792870206601734e+00,-7.878272109576610838e+00,-1.352001529411351299e+01
-1.723974686631947151e+01,-1.411985640801887154e+00,-8.975303983089743198e+00,-1.961141220826073006e+00,-6.817164648760690504e+00,-5.337160009241411984e+00,-8.008583698568610743e+00,-1.189282487182160253e+01,-2.871080183189958390e+01,-4.954889000987931502e-01
-1.369094728491118396e+01,-1.041217682957349133e+01,-7.880591528597791218e+00,-1.492309309018360430e+01,-2.981317110039634954e+00,-9.544033861750374825e+00,-1.823678506394062593e+00,-6.171915913632692430e+00,-2.701558472038585457e-01,-3.816064914730780799e+00
-3.524647202426243631e+00,-6.919382345154512670e+00,-4.818452620976951262e-01,-1.719708417542442902e+01,-1.158626662589268363e+01,-2.671302086813994503e+00,-1.204575884857783663e+01,-9.155172044240750040e+00,-2.812180273872444847e+00,-1.502604017141513593e+00
-9.510440334628381009e+00,-1.130961856554500855e+01,-6.375615297317689389e+00,-1.927675658352535493e+01,-1.330276939090085264e+01,-6.922038027563163887e+00,-1.180421670916863519e+01,-1.010077310334959044e+01,-5.511877542383228704e-03,-5.925002665583380512e+00
-6.156958596076028023e+00,-7.365262106543692511e+00,-5.397268913805839397e-01,-2.633178185294274343e+01,-1.253103472804238550e+01,-8.846073363943238732e-01,-1.356871061034208559e+01,-1.052597582144968058e+01,-6.548460070229804586e+00,-1.414407072200892479e+01
-1.358932121475237942e+01,-2.359132121138561899e+01,-5.701693451185722239e+00,-4.459935221468010980e+01,-1.567834943605198994e+01,-9.601929681374549830e+00,-1.561002142344591093e+01,-2.694254801764603258e+01,-3.420260510868574060e-03,-1.221802786474116864e+01
-1.832456347937916874e+01,-4.270017771022694753e+00,-9.348275258366742335e+00,-1.770370894423075159e+00,-7.997088334450127789e+00,-6.813808348234852375e+00,-1.209039694979309054e+01,-1.318734896148516711e+01,-1.786263027858724328e+01,-2.055258254357284486e-01
