-4.220933049399903325e+00,-5.776000974014230849e+01,-2.668659045953969411e-01,-2.976132913407325731e+01,-1.561605066149733645e+01,-1.516224716990241639e+00,-2.575662394331572358e+01,-3.754633569667330306e+01,-4.771005039754514598e+01,-2.385754576489766521e+01
-1.904592672757646099e+01,-3.021944632631261385e+01,-1.432615000744235090e+01,-1.409936216059103486e+01,-2.784274629713613791e+01,-1.274547404292049535e+01,-6.209690985155624787e-02,-2.810033602375247241e+00,-4.557395437370502833e+01,-1.386734842499787135e+01
-1.265340552064695245e+01,-5.444689363326455833e+01,-2.472088185991427878e-03,-2.649688773820665233e+01,-8.466855809554376222e+00,-6.094499387342827923e+00,-2.241367006565696585e+01,-2.478933953749394448e+01,-1.512692585402328227e+01,-1.916145739395698655e+01
-1.772523975488702419e+01,-3.505012079847056583e+01,-1.054055660166217123e+01,-1.230426109509243915e-01,-2.156616567858727684e+00,-1.324438680298965387e+01,-1.234366117699257970e+01,-1.133176734729108581e+01,-4.314546350770012850e+01,-1.121551287039157430e+01
-2.249577033327021525e+01,-6.085056096282630733e+01,-3.856432641793212213e+00,-2.487465933474729241e+01,-2.137006508995220599e-02,-1.676978656838708659e+01,-3.012631307553757765e+01,-3.080699586444482208e+01,-4.701039567329321045e+01,-3.774290556383147077e+01
-5.069095499959246354e+00,-5.648038288989681632e+01,-2.442126174481540346e-02,-3.047265157999042273e+01,-1.721061169826732140e+01,-4.026461456803284378e+00,-2.268794949676380668e+01,-3.076633271285358262e+01,-4.840440663237421859e+01,-2.507184208397691094e+01
-7.429640348641625813e+00,-2.907528131135989113e+01,-3.771722902515515230e-01,-1.167830194952481726e+01,-1.390541067028736322e+01,-3.154588430556013012e+00,-1.351700706723264034e+00,-4.411620528146125153e+00,-3.714750017294628037e+01,-1.172259956642383116e+01
-1.539046606367917747e+01,-4.433151039313710129e+01,-1.037833760549679951e+01,-1.015225248398953894e+01,-1.010077956191679505e-04,-1.064048262687803437e+01,-1.197484866479110366e+01,-2.066026208741747539e+01,-2.688807607409881228e+01,-1.455086192407201651e+01
-1.841285775275277103e+01,-5.262311091911635685e+01,-1.043894569764690416e+00,-1.751002757903469842e+01,-4.340505472037463619e-01,-1.309813762719997676e+01,-1.196978861574164021e+01,-1.172007307282216892e+01,-1.114595387585006669e+01,-1.165109438293763056e+01
-1.275932082505097753e+01,-2.775762973989759885e+01,-4.167901589164952014e+00,-1.037349472546948270e+01,-1.928784585569017906e+01,-7.711322373158574273e+00,-8.617293095043631723e+00,-1.566920332482665046e+00,-2.334061667334274048e+01,-2.546786044404871774e-01
